criterion_id,scenario_id,subject,primary_skill,criticality,non_atomic,irrelevant_misscoped,rigid_verbatim,identify_correct,reference_leak,absolute_failure,numeric_no_tolerance,prescribed_wording,reasons,char_len,criterion
tb_0351_c02,tb_0351,,diagnosis,critical,0,0,1,0,0,0,0,0,demands_specific_wording,106,The response should state that  the student's claim about males being 'less likely' affected is incorrect
tb_0351_c03,tb_0351,,content,critical,0,0,0,0,0,0,0,0,,134,The response must clarify or explain that males are more likely to be affected in X-linked recessive inheritance due to hemizygosity.
tb_0351_c04,tb_0351,,content,critical,0,0,0,0,0,0,0,0,,118,The response must detail the parental genotypes as the unaffected father ($X^NY$) and the affected mother ($X^mX^m$).
tb_0351_c05,tb_0351,,content,critical,0,0,0,0,0,0,0,0,,162,"The response must explain that sons inherit the $X^m$ chromosome from the mother and Y from the father, resulting in a 100% probability of being affected ($X^mY$)"
tb_0351_c06,tb_0351,,content,critical,0,0,0,0,0,0,0,0,,111,The response must define hemizygosity and explain its role in male vulnerability to X-linked recessive traits.
tb_0351_c07,tb_0351,,content,critical,0,0,0,0,0,0,0,0,,170,"The response must contrast X-linked recessive inheritance (males require one recessive allele) with autosomal recessive inheritance (two alleles needed for expression)."""
tb_0351_c08,tb_0351,,content,critical,0,0,0,0,0,0,0,0,,153,"The response must provide real-world examples of X-linked recessive disorders (e.g., hemophilia, color blindness) to illustrate the inheritance pattern."
tb_0351_c09,tb_0351,,,not_critical,0,0,0,0,0,0,0,0,,68,The response should be written in an encouraging and positive tone.
tb_0352_c01,tb_0352,,diagnosis,critical,0,0,0,0,0,0,0,0,,149,"The response must identify that the student made a conceptual error: for Taylor series centered at a=0,  f(x)=f'(0)x+f''(0)/2! x^2+f'''(0)/3! x^3+..."
tb_0352_c02,tb_0352,,content,critical,0,0,0,0,0,0,0,0,,116,"The response must explain that for Taylor series centered at a=0,  f(x)=f(0)+f'(0)x+f''(0)/2! x^2+f'''(0)/3! x^3+..."
tb_0352_c03,tb_0352,,diagnosis,critical,0,0,0,0,0,0,0,0,,107,The response must identify that the student made a conceptual error that omitting the factor 1/2! and 1/4!.
tb_0352_c04,tb_0352,,content,critical,0,0,0,0,0,0,0,0,,134,"The response must explain that for Taylor series centered at a=0,  f(x)=f(0)+f'(0)x+f''(0)/2! x^2+f'''(0)/3! x^3+f^(4) (0)/ 4! x^4+..."
tb_0352_c05,tb_0352,,diagnosis,critical,0,0,0,0,0,0,0,0,,129,The response must identify that the student made a conceptual error that substituting 5x into cos(5x)=1-25*(5x)^2+625*(5x)^4+...
tb_0352_c06,tb_0352,,content,critical,1,0,0,0,0,0,0,0,conjoined_actions,112,"The response must explain that cos(u)=1-u^2/ 2!+u^4/ 4!+... , if u=5x, then cos(5x)=1-(5x)^2/ 2!+(5x)^4/ 4!+..."
tb_0352_c07,tb_0352,,,not_critical,0,0,0,0,0,0,0,0,,68,The response should use an encouraging tone to explain the solution.
tb_0353_c01,tb_0353,,,critical,0,0,0,0,0,0,0,0,,87,"The response must acknowledge the student's stated confusion (""I'm a little confused"")."
tb_0353_c02,tb_0353,,content,critical,0,0,0,0,0,0,0,0,,155,The response must correct the student's error in the final probability (true answer = 25% not 50%) and label this as a misinterpretation/calculation error.
tb_0353_c03,tb_0353,,diagnosis,critical,0,0,0,0,0,0,0,0,,165,"The response must correct the student's error in the father's genotype (true genotype = X^c Y, not X^c Y) and label this as a conceptual (genotype-assignment) error."
tb_0353_c04,tb_0353,,content,not_critical,0,0,0,0,0,0,0,0,,144,"The response should avoid introducing any new genetic or probability errors while analyzing the mother's genotype, Punnett setup, or arithmetic."
tb_0353_c05,tb_0353,,scaffolding,critical,0,0,0,0,0,0,0,0,,155,"The response must provide clear, step-by-step justification (allele origin -> Punnett -> probability calculation) explaining why each correction is needed."
tb_0354_c01,tb_0354,,diagnosis,critical,0,0,0,0,0,0,0,0,,191,The response must recognize that the student omits the horizontal component of cars acceleration when when writing both the force balance along the incline and the torque balance for tipping.
tb_0354_c02,tb_0354,,diagnosis,critical,0,0,0,0,0,0,0,0,,117,The response must identify that the student incorrectly chose center of mass rather than the lower edge as the pivot.
tb_0354_c03,tb_0354,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,143,The response must state the gravity's mgsinθ and mgcosθ components and the pseudo-force projections macosθ (along the ramp) and masinθ (normal)
tb_0354_c04,tb_0354,,content,critical,0,0,0,0,0,0,0,0,,67,The response must set-up the force equation as $|F|=\mu_s \cdot N$
tb_0354_c05,tb_0354,,content,critical,0,0,0,0,0,0,0,0,,135,The response must derive the sliding threshold correctly as: a_{slide}=g \cdot \frac{\mu_s \cdot \cosθ-\sinθ}{\cos θ+\mu_s \cdot \sinθ}
tb_0354_c06,tb_0354,,content,critical,0,0,0,0,0,0,0,0,,75,The response must determine the correct pivot as the lower-down slope edge.
tb_0354_c07,tb_0354,,content,critical,0,0,0,0,0,0,0,0,,91,The response must derive the tipping threshold as a_{tip}=g \frac{\cosθ-\sinθ}{\cosθ+\sinθ}
tb_0354_c08,tb_0354,,content,critical,0,0,0,0,0,0,0,0,,71,The response must get the value of a_slide approximately 0.53 m/s^{-2}.
tb_0354_c09,tb_0354,,content,critical,0,0,0,0,0,0,0,0,,69,The response must get the value of a_tip approximately 3.96 m/s^{-2}.
tb_0354_c10,tb_0354,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,136,The response must compare the two accelerations (a_slide & a_tipping) and state that sliding occurs first because $a_{slide} < a_{tip}$
tb_0354_c11,tb_0354,,diagnosis,critical,0,0,0,0,0,0,0,0,,132,The response must identify one of the student errors as dismissing sliding altogether and underestimating the tipping acceleration.
tb_0354_c12,tb_0354,,content,critical,0,0,0,0,0,0,0,0,,183,"The response must explain that the final conclusion of tipping first at $\approx 0.5m * s^-2$ is reversed from the  physical outcome, which is sliding first at $\approx 0.53m *s^-2$."
tb_0354_c13,tb_0354,,content,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,163,"The response must explain that the student should start off by considering the cart's accelerating frame, where a horizontal  pseudo-force of $ma$ acts on the box."
tb_0354_c14,tb_0354,,content,critical,0,0,0,0,0,0,0,0,,247,The response must calculate the sliding threshold as $$a_{slide}=g \cdot \frac{\mu_s \cdot \cosθ-\sinθ}{\cos θ+\mu_s \cdot \sinθ}=9.81 m\cdot s^{-2} \cdot \frac{0.49 \cdot \cos(23°)- \sin(23°)}{\cos(23°)+0.49 \cdot \sin(23°)}≈0.53 m\cdot s^{-2}$$
tb_0354_c15,tb_0354,,content,critical,0,0,0,0,0,0,0,0,,212,The response must equate the torques of gravity and the pseudo-force through the center of the mass by using $$\frac{g\cdot \sinθ+a \cdot \cosθ}{g\cdot \cosθ-a \cdot \sinθ}=\frac{L}{h}(\text{for a cube L = h})$$.
tb_0354_c16,tb_0354,,content,critical,0,0,0,0,0,0,0,0,,171,The response must explain that we can simplify to   $$a_{tip}=g \frac{\cosθ-\sinθ}{\cosθ+\sinθ}=9.81 m\cdot s^{-2} \cdot \frac{\cos(23°)-\sin(23°)}{\cos(23°)+\sin(23°)}$$.
tb_0354_c17,tb_0354,,content,critical,0,0,0,0,0,0,0,0,,117,The response must explain that tipping won't occur until the acceleration is pushed up to approximately $3.96m*s^-2$.
tb_0354_c18,tb_0354,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,207,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice). (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0355_c01,tb_0355,,,critical,0,0,0,0,0,0,0,0,,64,The response must acknowledge the student's expressed confusion.
tb_0355_c02,tb_0355,,diagnosis,critical,0,0,0,0,0,0,0,0,,225,The response must acknowledge that the student has correctly calculated the pKa (4.75) and Ka (1.78 × 10^(-5)) using the pH of 4.75 and the relationship pH = pKa at the half equivalence point for the titration of a weak acid.
tb_0355_c03,tb_0355,,diagnosis,critical,0,0,0,0,0,0,0,0,,198,"The response must clarify that the student is unable to proceed because using the Ka with the molarity and the volume of NaOH is not the right approach, nor is finding the [H⁺] from the endpoint pH."
tb_0355_c04,tb_0355,,scaffolding,critical,0,0,0,0,0,0,0,0,,130,The response needs to guide the student to identify that the endpoint of the titration is reached when the pH is measured at 9.25.
tb_0355_c05,tb_0355,,scaffolding,critical,0,0,0,0,0,0,0,0,,100,The response must guide the student to calculate the moles of NaOH at the endpoint of the titration.
tb_0355_c06,tb_0355,,scaffolding,critical,0,0,0,0,0,0,0,0,,142,The response needs to guide the student to realize that the moles of NaOH at the endpoint are approximately equal to the initial moles of HA.
tb_0355_c07,tb_0355,,scaffolding,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,211,The response must not reveal that the moles of NaOH at the endpoint is calculated using the equation n= cV or n=MV or moles = concentration/molarity x volume as the student needs to work this out for themselves.
tb_0355_c08,tb_0355,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,179,"The response must not reveal that the final answer is given by: n(NaOH) = 0.1M x 0.05L = 0.005 mol, so n(HA) = 0.005 mol. Original concentration of HA = 0.005 mol / 0.025 L = 0.2M"
tb_0355_c09,tb_0355,,,not_critical,0,0,0,0,0,0,0,0,,117,"The response should be written in second-person narrative, using the terms ""you/your"" rather than ""they/the student."""
tb_0356_c01,tb_0356,,diagnosis,critical,1,0,1,0,0,0,0,0,two_action_verbs_and|demands_specific_wording,161,The response must explicitly state that the student failed to calculate f(0)=cos(0)=1 and explain that this is always the first term in any Taylor series at x=0.
tb_0356_c02,tb_0356,,diagnosis,critical,1,0,0,0,0,0,0,0,multi_requirement_verb|two_action_verbs_and,240,"The response must identify and correct the student's backwards assumption that ""cos(5x) must start with the x1 term since sin functions start at x0"" by explaining that cosine starts with a constant term while sine starts with a linear term."
tb_0356_c03,tb_0356,,diagnosis,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,236,"The response must explain that the student's answer ""0, -25, and 0"" represents derivative values f'(0), f''(0), and f'''(0) rather than the actual Taylor series terms, and demonstrate how terms should include powers of x and factorials."
tb_0356_c04,tb_0356,,diagnosis,critical,0,0,0,0,0,0,0,0,,144,"The response must acknowledge and explain the student's confusion shown by writing ""f(x)=?+...."" by clarifying that the missing element is f(0)."
tb_0356_c05,tb_0356,,content,critical,0,0,0,0,0,0,0,0,,139,The response must provide the complete correct Taylor expansion showing both the full form 1+0.x+(-25/2)x² and the simplified form 1-25x²/2
tb_0356_c06,tb_0356,,diagnosis,critical,0,0,0,0,0,0,0,0,,188,"The response must explain why zero terms (like 0.x) are still counted as terms in the Taylor series, emphasizing that they indicate the absence of that component rather than being skipped."
tb_0356_c07,tb_0356,,diagnosis,not_critical,0,0,0,0,0,0,0,0,,160,"The response should mention the student's calculation of f'''(0) was unnecessary since only three terms were requested, requiring only derivatives up to f''(0)."
tb_0357_c01,tb_0357,,diagnosis,critical,0,0,0,0,0,0,0,0,,173,The response must identify that the student made a hypothesis setup error by reversing the null and alternative hypotheses: H₀: σ² ≠ 0.57 and H₁: σ² = 0.57(two-tailed test).
tb_0357_c02,tb_0357,,diagnosis,critical,0,0,0,0,0,0,0,0,,111,The response must identify that the student made a test selection error by using a t-test for variance testing.
tb_0357_c03,tb_0357,,diagnosis,critical,1,0,0,0,0,0,0,0,multi_requirement_verb|multiple_errors_bundled,200,The response must identify that the student made a formula error by using an incorrect test statistic formula AND must mention the specific incorrect formula used by the student (t = (s² - σ₀²) / SE).
tb_0357_c04,tb_0357,,diagnosis,critical,0,0,0,0,0,0,0,0,,144,The response must identify that the student made conceptual error by using incorrect standard error formula: SE=\(\frac{\sigma_0^2}{\sqrt{n}}\).
tb_0357_c05,tb_0357,,diagnosis,critical,0,0,0,0,0,0,0,0,,174,The response must identify that the student made an interpretation error by concluding the variance is NOT more than intended despite rejecting a hypothesis about difference.
