model,floor,se_target,n_scenarios,n_criteria,stop_reason,sd,se_param,se_total,theta_ref,theta_mwle,reach,weak
ibm-granite/granite-3.1-2b-base,20,0.15,20,38,precision,0.09633073071863472,0.0698,0.11896070645715802,0.7953531106038908,1.1833751220655477,True,False
ibm-granite/granite-3.1-2b-instruct,20,0.15,20,33,precision,0.09014698696275922,0.1245,0.1537098866646641,1.6000011880278608,1.4464181665059295,True,False
ibm-granite/granite-7b-instruct,20,0.15,20,34,precision,0.1247047684039902,0.0653,0.14076707449788403,0.265993916053506,0.012226212688336997,True,False
ibm/PowerLM-3b,20,0.15,20,30,precision,0.14189667729103947,0.0665,0.15670646772305666,0.20576469420020596,0.5316294462360828,True,False
meta-llama/Llama-3.2-1B,20,0.15,22,39,plateau,0.15882548444156439,0.0757,0.17594324229164818,-1.4441995122196885,-1.1476975972042267,False,False
meta-llama/Llama-3.2-1B-Instruct,20,0.15,20,32,precision,0.13878144941338633,0.0639,0.152785800064274,-0.0005778848317209413,-0.180658493829775,True,False
meta-llama/Llama-3.2-3B-Instruct,20,0.15,20,35,precision,0.12206146361595417,0.0782,0.14496289490786565,1.3766122651320336,1.063666683326561,True,False
microsoft/phi-1_5,20,0.15,28,42,plateau,0.17451942293138703,0.0732,0.1892492245170488,-0.7685518470793657,-0.8396040157187102,False,False
nvidia/AceInstruct-1.5B,20,0.15,20,40,precision,0.0876726023590802,0.0818,0.11990715243226066,1.2333949625978662,1.0869546068162708,True,False
openbmb/MiniCPM-1B-sft-bf16,20,0.15,20,36,plateau,0.3060723075640441,0.1619,0.34625405045656693,-2.2676964735636975,-2.0695167864186743,False,False
openbmb/MiniCPM-2B-sft-bf16,20,0.15,20,34,plateau,0.18913654483950187,0.0901,0.2095009369760071,-0.6237288600396811,-0.6480560786232497,False,False
openlm-research/open_llama_3b,20,0.15,22,32,plateau,0.19369036553360036,0.1305,0.2335512956515971,-1.6359628021783263,-1.8517184184093982,False,False
pankajmathur/orca_mini_3b,20,0.15,22,40,plateau,0.1687475092426953,0.1209,0.20758740779636306,-1.198738742721586,-1.2531037071389495,False,False
pankajmathur/orca_mini_v9_5_3B-Instruct,20,0.15,20,36,precision,0.13987272872312226,0.0868,0.1646165855570214,1.0016997616475993,0.8444508658929525,True,False
stabilityai/stablelm-2-1_6b-chat,20,0.15,20,34,precision,0.12961824770118166,0.1456,0.19493652848331142,0.012220790706554813,-0.0512418629266614,True,False
stabilityai/stablelm-2-zephyr-1_6b,20,0.15,20,29,plateau,0.16053686901406788,0.139,0.21235132755139535,-0.3913135101431359,-0.123236780740001,False,False
stabilityai/stablelm-zephyr-3b,20,0.15,20,31,precision,0.14413517176228152,0.1472,0.20601647443576543,0.21566537807224986,0.9822679731607394,True,False
tiiuae/Falcon3-1B-Instruct,20,0.15,20,37,precision,0.10849683841794035,0.0725,0.13049066612861113,0.8139648836928877,0.8409207769055546,True,False
tiiuae/Falcon3-3B-Base,20,0.15,20,37,precision,0.08864262752138694,0.074,0.11547084226719463,1.399999623842926,1.1626011368514586,True,False
tiiuae/Falcon3-3B-Instruct,20,0.15,20,29,precision,0.14283224733037989,0.258,0.29489837381282186,2.1999641221002983,2.3282442242035737,True,False
utter-project/EuroLLM-1.7B,20,0.15,34,54,plateau,0.1673290732725457,0.1421,0.2195254626740346,-1.7002049889999085,-1.3635166589389502,False,False
utter-project/EuroLLM-1.7B-Instruct,20,0.15,23,41,plateau,0.1604505907979659,0.0762,0.17762553895038938,-1.00138143224113,-0.9206879339096441,False,False
01-ai/Yi-1.5-6B,20,0.18,20,31,precision,0.11844690632041949,0.0896,0.14851878540062946,0.19678506140948468,0.1395265047200623,True,False
01-ai/Yi-1.5-6B-Chat,20,0.18,20,38,precision,0.0921191446660236,0.0874,0.12698305719268135,1.4000020772311779,1.072480534459936,True,False
01-ai/Yi-6B,20,0.18,20,37,precision,0.1796010062836728,0.138,0.22649618420209175,-0.9452756389524437,-1.214656194428957,True,False
01-ai/Yi-6B-200K,20,0.18,20,33,plateau,0.18396101091500752,0.1297,0.2250860802823478,-1.0187709304409684,-1.4527828254965265,False,False
01-ai/Yi-6B-Chat,20,0.18,20,35,precision,0.12802127942323607,0.1017,0.1635002690675532,0.3980048604872047,0.676633316471594,True,False
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,20,0.18,22,34,plateau,0.3227162113597011,0.2032,0.3813607125470048,-4.202602674527077,-3.6357541774456723,False,True
BEE-spoke-data/smol_llama-220M-openhermes,20,0.18,20,33,plateau,0.2454944677667659,0.1603,0.29319553834273754,-3.8666100312702625,-2.751250625907488,False,False
BSC-LT/salamandra-2b,20,0.18,21,37,plateau,0.20803049498481563,0.1409,0.25125583942194735,-1.8238093175283205,-1.6785202243586106,False,False
BSC-LT/salamandra-2b-instruct,20,0.18,20,36,precision,0.1688276627764254,0.0821,0.18773169609458712,-1.2565934044275302,-0.9638494359223039,True,False
BSC-LT/salamandra-7b,20,0.18,20,38,precision,0.17384682754834302,0.1704,0.2434314676631255,-0.7178730054518736,-1.2868650293355393,True,False
BSC-LT/salamandra-7b-instruct,20,0.18,20,32,precision,0.12199669208277712,0.1069,0.16220605068597144,0.20276356752274996,0.045208819638573955,True,False
HuggingFaceTB/SmolLM2-360M,20,0.18,21,36,plateau,0.23334273666060945,0.2173,0.31885439114470815,-1.677996810911666,-1.6008544515570042,False,False
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,20,0.18,20,32,precision,0.10861913578995516,0.1653,0.19779334331507903,1.9970250013743478,1.592258565342478,True,False
OpenBMB/MiniCPM4-0.5B,20,0.18,20,30,precision,0.177965820318013,0.0556,0.18644890238739215,-0.3327150757252768,-0.3067168735952818,True,False
Qwen/Qwen1.5-1.8B,20,0.18,20,30,precision,0.17104134306904048,0.0733,0.18608608502212412,-0.7868242845499819,-0.41133880728142125,True,False
Qwen/Qwen1.5-1.8B-Chat,20,0.18,20,34,precision,0.1379618986808719,0.0702,0.15479510808688743,-0.5489629043353035,-0.1673121360136686,True,False
Qwen/Qwen2-0.5B,20,0.18,20,40,precision,0.14732780961349173,0.121,0.19064753731823883,-1.468486165842045,-1.2538635301910892,True,False
Qwen/Qwen2.5-0.5B-Instruct,20,0.18,20,36,precision,0.16295002700670144,0.0908,0.1865404816694884,-0.5408412326480648,-0.9206306843231653,True,False
ai-forever/mGPT,20,0.18,20,30,plateau,0.4366069645804407,0.2004,0.4804017084900367,-4.00741791060614,-4.634288441583373,False,True
allenai/OLMo-1B-hf,20,0.18,23,39,plateau,0.44261502978031175,0.2166,0.492771371517691,-4.150151379475481,-3.651266328593266,False,True
allenai/OLMo-2-0425-1B,20,0.18,25,43,plateau,0.1967133422383402,0.1027,0.22190860509357982,-1.2492707921491486,-1.4611831848509231,False,False
allenai/OLMo-2-0425-1B-DPO,20,0.18,20,32,precision,0.14425908248600458,0.097,0.1738380938681274,0.22514974929546167,0.19917823952581226,True,False
allenai/OLMo-2-0425-1B-Instruct,20,0.18,20,33,precision,0.15706107206363953,0.0877,0.17988738243073019,0.3930375262194632,-0.07441667455258244,True,False
arcee-ai/raspberry-3B,20,0.18,20,35,precision,0.10283164682792104,0.072,0.12553225716660352,1.199927822212961,1.2838291946377698,True,False
google/gemma-2-2b,20,0.18,24,37,precision,0.17927563139360586,0.1087,0.2096555317934064,-0.9088481085135922,-1.2683656224764042,True,False
google/gemma-2b,20,0.18,20,31,precision,0.1526068941465772,0.0985,0.18163456207744333,-0.8635749181415346,-0.28105651298055834,True,False
h2oai/h2o-danube-1.8b-chat,20,0.18,21,37,plateau,0.20893046493196346,0.1154,0.2386820043000444,-1.2848590663580741,-0.839367307019053,False,False
h2oai/h2o-danube2-1.8b-base,20,0.18,20,38,precision,0.14643653218392347,0.09,0.17188268661518313,-1.2915971851830361,-1.1535435631305027,True,False
h2oai/h2o-danube2-1.8b-chat,20,0.18,20,31,plateau,0.18385234588539004,0.123,0.22120281437531733,-0.6060817704002986,-0.5980946018538672,False,False
ibm-granite/granite-3.0-2b-base,20,0.18,20,33,precision,0.09707326180655648,0.1009,0.14001438553864476,0.7678652965857196,1.0993212747565022,True,False
ibm-granite/granite-3.1-2b-base,20,0.18,20,38,precision,0.09633073071863472,0.0698,0.11896070645715802,0.7953531106038908,1.1833751220655477,True,False
ibm-granite/granite-3.1-2b-instruct,20,0.18,20,33,precision,0.09014698696275922,0.1245,0.1537098866646641,1.6000011880278608,1.4464181665059295,True,False
ibm-granite/granite-7b-instruct,20,0.18,20,34,precision,0.1247047684039902,0.0653,0.14076707449788403,0.265993916053506,0.012226212688336997,True,False
ibm/PowerLM-3b,20,0.18,20,30,precision,0.14189667729103947,0.0665,0.15670646772305666,0.20576469420020596,0.5316294462360828,True,False
meta-llama/Llama-3.2-1B,20,0.18,20,37,precision,0.1614169953056833,0.0757,0.17828610818993998,-1.4441995122196885,-1.149573535244055,True,False
meta-llama/Llama-3.2-1B-Instruct,20,0.18,20,32,precision,0.13878144941338633,0.0639,0.152785800064274,-0.0005778848317209413,-0.180658493829775,True,False
meta-llama/Llama-3.2-3B-Instruct,20,0.18,20,35,precision,0.12206146361595417,0.0782,0.14496289490786565,1.3766122651320336,1.063666683326561,True,False
microsoft/phi-1_5,20,0.18,25,38,precision,0.17891319312268636,0.0732,0.1933084857768941,-0.7685518470793657,-0.8675004668654464,True,False
nvidia/AceInstruct-1.5B,20,0.18,20,40,precision,0.0876726023590802,0.0818,0.11990715243226066,1.2333949625978662,1.0869546068162708,True,False
openbmb/MiniCPM-1B-sft-bf16,20,0.18,20,36,plateau,0.3060723075640441,0.1619,0.34625405045656693,-2.2676964735636975,-2.0695167864186743,False,False
openbmb/MiniCPM-2B-sft-bf16,20,0.18,20,34,plateau,0.18913654483950187,0.0901,0.2095009369760071,-0.6237288600396811,-0.6480560786232497,False,False
openlm-research/open_llama_3b,20,0.18,22,32,plateau,0.19369036553360036,0.1305,0.2335512956515971,-1.6359628021783263,-1.8517184184093982,False,False
pankajmathur/orca_mini_3b,20,0.18,20,37,precision,0.169500532632462,0.1209,0.2082000013513168,-1.198738742721586,-1.2041590693218513,True,False
pankajmathur/orca_mini_v9_5_3B-Instruct,20,0.18,20,36,precision,0.13987272872312226,0.0868,0.1646165855570214,1.0016997616475993,0.8444508658929525,True,False
stabilityai/stablelm-2-1_6b-chat,20,0.18,20,34,precision,0.12961824770118166,0.1456,0.19493652848331142,0.012220790706554813,-0.0512418629266614,True,False
stabilityai/stablelm-2-zephyr-1_6b,20,0.18,20,29,precision,0.16053686901406788,0.139,0.21235132755139535,-0.3913135101431359,-0.123236780740001,True,False
stabilityai/stablelm-zephyr-3b,20,0.18,20,31,precision,0.14413517176228152,0.1472,0.20601647443576543,0.21566537807224986,0.9822679731607394,True,False
tiiuae/Falcon3-1B-Instruct,20,0.18,20,37,precision,0.10849683841794035,0.0725,0.13049066612861113,0.8139648836928877,0.8409207769055546,True,False
tiiuae/Falcon3-3B-Base,20,0.18,20,37,precision,0.08864262752138694,0.074,0.11547084226719463,1.399999623842926,1.1626011368514586,True,False
tiiuae/Falcon3-3B-Instruct,20,0.18,20,29,precision,0.14283224733037989,0.258,0.29489837381282186,2.1999641221002983,2.3282442242035737,True,False
utter-project/EuroLLM-1.7B,20,0.18,28,43,precision,0.17708327050729913,0.1421,0.22704822107552677,-1.7002049889999085,-1.3599914060073361,True,False
utter-project/EuroLLM-1.7B-Instruct,20,0.18,20,38,precision,0.16464452931075843,0.0762,0.18142287902015333,-1.00138143224113,-0.9125245847243084,True,False
01-ai/Yi-1.5-6B,20,0.2,20,31,precision,0.11844690632041949,0.0896,0.14851878540062946,0.19678506140948468,0.1395265047200623,True,False
01-ai/Yi-1.5-6B-Chat,20,0.2,20,38,precision,0.0921191446660236,0.0874,0.12698305719268135,1.4000020772311779,1.072480534459936,True,False
01-ai/Yi-6B,20,0.2,20,37,precision,0.1796010062836728,0.138,0.22649618420209175,-0.9452756389524437,-1.214656194428957,True,False
01-ai/Yi-6B-200K,20,0.2,20,33,precision,0.18396101091500752,0.1297,0.2250860802823478,-1.0187709304409684,-1.4527828254965265,True,False
01-ai/Yi-6B-Chat,20,0.2,20,35,precision,0.12802127942323607,0.1017,0.1635002690675532,0.3980048604872047,0.676633316471594,True,False
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,20,0.2,22,34,plateau,0.3227162113597011,0.2032,0.3813607125470048,-4.202602674527077,-3.6357541774456723,False,True
BEE-spoke-data/smol_llama-220M-openhermes,20,0.2,20,33,plateau,0.2454944677667659,0.1603,0.29319553834273754,-3.8666100312702625,-2.751250625907488,False,False
BSC-LT/salamandra-2b,20,0.2,21,37,plateau,0.20803049498481563,0.1409,0.25125583942194735,-1.8238093175283205,-1.6785202243586106,False,False
BSC-LT/salamandra-2b-instruct,20,0.2,20,36,precision,0.1688276627764254,0.0821,0.18773169609458712,-1.2565934044275302,-0.9638494359223039,True,False
BSC-LT/salamandra-7b,20,0.2,20,38,precision,0.17384682754834302,0.1704,0.2434314676631255,-0.7178730054518736,-1.2868650293355393,True,False
BSC-LT/salamandra-7b-instruct,20,0.2,20,32,precision,0.12199669208277712,0.1069,0.16220605068597144,0.20276356752274996,0.045208819638573955,True,False
HuggingFaceTB/SmolLM2-360M,20,0.2,21,36,plateau,0.23334273666060945,0.2173,0.31885439114470815,-1.677996810911666,-1.6008544515570042,False,False
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,20,0.2,20,32,precision,0.10861913578995516,0.1653,0.19779334331507903,1.9970250013743478,1.592258565342478,True,False
OpenBMB/MiniCPM4-0.5B,20,0.2,20,30,precision,0.177965820318013,0.0556,0.18644890238739215,-0.3327150757252768,-0.3067168735952818,True,False
Qwen/Qwen1.5-1.8B,20,0.2,20,30,precision,0.17104134306904048,0.0733,0.18608608502212412,-0.7868242845499819,-0.41133880728142125,True,False
Qwen/Qwen1.5-1.8B-Chat,20,0.2,20,34,precision,0.1379618986808719,0.0702,0.15479510808688743,-0.5489629043353035,-0.1673121360136686,True,False
Qwen/Qwen2-0.5B,20,0.2,20,40,precision,0.14732780961349173,0.121,0.19064753731823883,-1.468486165842045,-1.2538635301910892,True,False
Qwen/Qwen2.5-0.5B-Instruct,20,0.2,20,36,precision,0.16295002700670144,0.0908,0.1865404816694884,-0.5408412326480648,-0.9206306843231653,True,False
ai-forever/mGPT,20,0.2,20,30,plateau,0.4366069645804407,0.2004,0.4804017084900367,-4.00741791060614,-4.634288441583373,False,True
allenai/OLMo-1B-hf,20,0.2,23,39,plateau,0.44261502978031175,0.2166,0.492771371517691,-4.150151379475481,-3.651266328593266,False,True
allenai/OLMo-2-0425-1B,20,0.2,22,38,precision,0.19590544934784582,0.1027,0.22119275549660614,-1.2492707921491486,-1.3700615113270909,True,False
allenai/OLMo-2-0425-1B-DPO,20,0.2,20,32,precision,0.14425908248600458,0.097,0.1738380938681274,0.22514974929546167,0.19917823952581226,True,False
allenai/OLMo-2-0425-1B-Instruct,20,0.2,20,33,precision,0.15706107206363953,0.0877,0.17988738243073019,0.3930375262194632,-0.07441667455258244,True,False
arcee-ai/raspberry-3B,20,0.2,20,35,precision,0.10283164682792104,0.072,0.12553225716660352,1.199927822212961,1.2838291946377698,True,False
google/gemma-2-2b,20,0.2,20,28,precision,0.19201716907218552,0.1087,0.2206496843834051,-0.9088481085135922,-1.267060215928414,True,False
google/gemma-2b,20,0.2,20,31,precision,0.1526068941465772,0.0985,0.18163456207744333,-0.8635749181415346,-0.28105651298055834,True,False
h2oai/h2o-danube-1.8b-chat,20,0.2,21,37,plateau,0.20893046493196346,0.1154,0.2386820043000444,-1.2848590663580741,-0.839367307019053,False,False
h2oai/h2o-danube2-1.8b-base,20,0.2,20,38,precision,0.14643653218392347,0.09,0.17188268661518313,-1.2915971851830361,-1.1535435631305027,True,False
h2oai/h2o-danube2-1.8b-chat,20,0.2,20,31,precision,0.18385234588539004,0.123,0.22120281437531733,-0.6060817704002986,-0.5980946018538672,True,False
ibm-granite/granite-3.0-2b-base,20,0.2,20,33,precision,0.09707326180655648,0.1009,0.14001438553864476,0.7678652965857196,1.0993212747565022,True,False
ibm-granite/granite-3.1-2b-base,20,0.2,20,38,precision,0.09633073071863472,0.0698,0.11896070645715802,0.7953531106038908,1.1833751220655477,True,False
ibm-granite/granite-3.1-2b-instruct,20,0.2,20,33,precision,0.09014698696275922,0.1245,0.1537098866646641,1.6000011880278608,1.4464181665059295,True,False
ibm-granite/granite-7b-instruct,20,0.2,20,34,precision,0.1247047684039902,0.0653,0.14076707449788403,0.265993916053506,0.012226212688336997,True,False
ibm/PowerLM-3b,20,0.2,20,30,precision,0.14189667729103947,0.0665,0.15670646772305666,0.20576469420020596,0.5316294462360828,True,False
meta-llama/Llama-3.2-1B,20,0.2,20,37,precision,0.1614169953056833,0.0757,0.17828610818993998,-1.4441995122196885,-1.149573535244055,True,False
meta-llama/Llama-3.2-1B-Instruct,20,0.2,20,32,precision,0.13878144941338633,0.0639,0.152785800064274,-0.0005778848317209413,-0.180658493829775,True,False
meta-llama/Llama-3.2-3B-Instruct,20,0.2,20,35,precision,0.12206146361595417,0.0782,0.14496289490786565,1.3766122651320336,1.063666683326561,True,False
microsoft/phi-1_5,20,0.2,20,29,precision,0.19617418414561125,0.0732,0.20938612782416172,-0.7685518470793657,-0.8292387209161953,True,False
nvidia/AceInstruct-1.5B,20,0.2,20,40,precision,0.0876726023590802,0.0818,0.11990715243226066,1.2333949625978662,1.0869546068162708,True,False
openbmb/MiniCPM-1B-sft-bf16,20,0.2,20,36,plateau,0.3060723075640441,0.1619,0.34625405045656693,-2.2676964735636975,-2.0695167864186743,False,False
openbmb/MiniCPM-2B-sft-bf16,20,0.2,20,34,precision,0.18913654483950187,0.0901,0.2095009369760071,-0.6237288600396811,-0.6480560786232497,True,False
openlm-research/open_llama_3b,20,0.2,20,30,precision,0.19755832783336522,0.1305,0.23676896523048666,-1.6359628021783263,-1.8747869016198224,True,False
pankajmathur/orca_mini_3b,20,0.2,20,37,precision,0.169500532632462,0.1209,0.2082000013513168,-1.198738742721586,-1.2041590693218513,True,False
pankajmathur/orca_mini_v9_5_3B-Instruct,20,0.2,20,36,precision,0.13987272872312226,0.0868,0.1646165855570214,1.0016997616475993,0.8444508658929525,True,False
stabilityai/stablelm-2-1_6b-chat,20,0.2,20,34,precision,0.12961824770118166,0.1456,0.19493652848331142,0.012220790706554813,-0.0512418629266614,True,False
stabilityai/stablelm-2-zephyr-1_6b,20,0.2,20,29,precision,0.16053686901406788,0.139,0.21235132755139535,-0.3913135101431359,-0.123236780740001,True,False
stabilityai/stablelm-zephyr-3b,20,0.2,20,31,precision,0.14413517176228152,0.1472,0.20601647443576543,0.21566537807224986,0.9822679731607394,True,False
tiiuae/Falcon3-1B-Instruct,20,0.2,20,37,precision,0.10849683841794035,0.0725,0.13049066612861113,0.8139648836928877,0.8409207769055546,True,False
tiiuae/Falcon3-3B-Base,20,0.2,20,37,precision,0.08864262752138694,0.074,0.11547084226719463,1.399999623842926,1.1626011368514586,True,False
tiiuae/Falcon3-3B-Instruct,20,0.2,20,29,precision,0.14283224733037989,0.258,0.29489837381282186,2.1999641221002983,2.3282442242035737,True,False
utter-project/EuroLLM-1.7B,20,0.2,20,29,precision,0.1964524969144725,0.1421,0.24245823051389867,-1.7002049889999085,-1.3193813164455894,True,False
utter-project/EuroLLM-1.7B-Instruct,20,0.2,20,38,precision,0.16464452931075843,0.0762,0.18142287902015333,-1.00138143224113,-0.9125245847243084,True,False
01-ai/Yi-1.5-6B,20,0.22,20,31,precision,0.11844690632041949,0.0896,0.14851878540062946,0.19678506140948468,0.1395265047200623,True,False
01-ai/Yi-1.5-6B-Chat,20,0.22,20,38,precision,0.0921191446660236,0.0874,0.12698305719268135,1.4000020772311779,1.072480534459936,True,False
01-ai/Yi-6B,20,0.22,20,37,precision,0.1796010062836728,0.138,0.22649618420209175,-0.9452756389524437,-1.214656194428957,True,False
01-ai/Yi-6B-200K,20,0.22,20,33,precision,0.18396101091500752,0.1297,0.2250860802823478,-1.0187709304409684,-1.4527828254965265,True,False
