floor,target,model,fold,n_scen,n_crit,reason,reach_se_post,plateau,hit_cap,overran_floor,eap_sd,se_param,se_total,theta_ref,theta_cat,weak
10,0.2,h2oai/h2o-danube2-1.8b-chat,1,10,35,reach,True,False,False,False,0.12492546633848356,0.08314786819278037,0.15006645236324995,0.07162046441996717,0.10239671835910628,False
10,0.2,ibm-granite/granite-3.0-2b-base,2,10,34,reach,True,False,False,False,0.1560179593956124,0.10284413018812034,0.18686497469596064,0.6085128149812709,0.07717058234426546,False
10,0.2,ibm-granite/granite-3.1-2b-base,3,10,32,reach,True,False,False,False,0.12190381023681898,0.05828960542238345,0.13512297010705296,0.39815152382376157,0.021028081333036023,False
10,0.2,ibm-granite/granite-3.1-2b-instruct,2,10,29,reach,True,False,False,False,0.12342029181289452,0.09712209980004534,0.157051808970002,1.9759237221237114,1.461054413035334,False
10,0.2,ibm-granite/granite-7b-instruct,1,10,26,reach,True,False,False,False,0.1497848257777712,0.07735705689207993,0.168581162305525,1.0037738475985463,0.7412548115916514,False
10,0.2,ibm/PowerLM-3b,0,10,32,reach,True,False,False,False,0.19017948740477103,0.07067140389826734,0.2028858909793717,0.06981670685503957,0.12299885817581122,False
10,0.2,meta-llama/Llama-3.2-1B,0,10,35,reach,True,False,False,False,0.11670321065548872,0.07372870970195541,0.1380418849900804,-1.797509685344033,-1.4292489450242378,False
10,0.2,meta-llama/Llama-3.2-1B-Instruct,1,10,24,reach,True,False,False,False,0.1429019417288019,0.10536773771321142,0.17754809235996316,0.9487835872468362,1.2371020180227312,False
10,0.2,meta-llama/Llama-3.2-3B-Instruct,0,10,19,reach,True,False,False,False,0.14588146559824058,0.15526858648965963,0.21304867039150366,1.6440232113778666,1.6499520357088358,False
10,0.2,microsoft/phi-1_5,2,10,35,reach,True,False,False,False,0.15145662444651817,0.11434255204857144,0.18977177950821328,-1.2383447154869367,-0.7090631850481076,False
10,0.2,nvidia/AceInstruct-1.5B,1,10,25,reach,True,False,False,False,0.13188661427942322,0.08330992831526811,0.15599558705932828,1.2814241934896762,0.9874433190004168,False
10,0.2,openbmb/MiniCPM-1B-sft-bf16,1,10,38,reach,True,False,False,False,0.1044556492920954,0.061559323201375256,0.12124575432585097,-1.9094032176867235,-1.1640135040409447,False
10,0.2,openbmb/MiniCPM-2B-sft-bf16,0,10,20,reach,True,False,False,False,0.11615027828753385,0.11609364539301824,0.16422125820645578,-0.2660211371706569,1.3632977592029432,False
10,0.2,openlm-research/open_llama_3b,2,10,36,reach,True,False,False,False,0.16014061505808197,0.10937747419525655,0.1939289778566236,-2.113422890071994,-1.6311872302253034,False
10,0.2,pankajmathur/orca_mini_3b,0,10,35,reach,True,False,False,False,0.1557130064900999,0.0758605308579786,0.1732090082306351,-0.36235829342006787,-0.04342021457255899,False
10,0.2,pankajmathur/orca_mini_v9_5_3B-Instruct,4,10,28,reach,True,False,False,False,0.13809370595399667,0.14271813261921842,0.19859087844718779,1.4499391340199896,1.345758473403983,False
10,0.2,stabilityai/stablelm-2-1_6b-chat,2,10,28,reach,True,False,False,False,0.1725321724086569,0.09132285333064706,0.1952106914502927,0.9902315747851386,0.953117496438131,False
10,0.2,stabilityai/stablelm-2-zephyr-1_6b,0,10,21,reach,True,False,False,False,0.14181194860815396,0.10904001722789038,0.17888642800699087,0.7128737192257213,1.018675177748515,False
10,0.2,stabilityai/stablelm-zephyr-3b,2,13,39,reach,True,False,False,True,0.19940803409459285,0.07895208923072507,0.21446910373143885,1.0698573954068982,0.7748448814271587,False
10,0.2,tiiuae/Falcon3-1B-Instruct,1,10,23,reach,True,False,False,False,0.1368324135661609,0.1395465788888771,0.19543888323957054,0.9564526224142926,0.958317070091919,False
10,0.2,tiiuae/Falcon3-3B-Base,1,10,36,reach,True,False,False,False,0.12995957493975208,0.07023332356231775,0.1477234269069407,0.5082020250809371,-0.048073026319726646,False
10,0.2,tiiuae/Falcon3-3B-Instruct,4,10,21,reach,True,False,False,False,0.12960363372512157,0.09909241301265981,0.16314535908638964,1.6169822007176056,1.21508647218556,False
10,0.2,utter-project/EuroLLM-1.7B,2,10,36,reach,True,False,False,False,0.11283878912010438,0.07031946982215134,0.13295645966315378,-1.3431819715559552,-1.1975485200615599,False
10,0.2,utter-project/EuroLLM-1.7B-Instruct,0,10,28,reach,True,False,False,False,0.1801188226036726,0.06722635500426913,0.19225548903293582,0.013246625830741467,0.5396824718498661,False
10,0.25,01-ai/Yi-1.5-6B,3,10,37,reach,True,False,False,False,0.10320104278872216,0.09135321696714958,0.13782548923521645,-0.10501385881784328,-0.08898208239174477,False
10,0.25,01-ai/Yi-1.5-6B-Chat,2,10,26,reach,True,False,False,False,0.14595866901475302,0.1154208766400462,0.1860803907587121,1.6170944407245194,1.355447877369959,False
10,0.25,01-ai/Yi-6B,1,10,30,reach,True,False,False,False,0.11519700235318676,0.06730424774557303,0.1334174318286692,-0.8649532723076396,-1.233548688825811,False
10,0.25,01-ai/Yi-6B-200K,3,10,34,reach,True,False,False,False,0.1560915609906461,0.11831659876305148,0.19586575237992349,-1.9919214931867122,-1.4810229260907373,False
10,0.25,01-ai/Yi-6B-Chat,3,10,28,reach,True,False,False,False,0.13455286983324366,0.08562193236240884,0.15948539143706777,0.7589881962700152,1.1851252975142108,False
10,0.25,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,4,12,46,plateau,False,True,False,True,0.4105164943574123,0.250224167302593,0.4807659784570611,-5.347129353898183,-4.6309638085232665,True
10,0.25,BEE-spoke-data/smol_llama-220M-openhermes,0,10,35,reach,True,False,False,False,0.16253703214617696,0.12380760611006487,0.20431987213580655,-2.537376304836234,-2.3722349737130366,False
10,0.25,BSC-LT/salamandra-2b,0,10,37,reach,True,False,False,False,0.10534165914061368,0.0930315116971756,0.140540838616962,-1.510802591582213,-1.3413104417742183,False
10,0.25,BSC-LT/salamandra-2b-instruct,0,10,34,reach,True,False,False,False,0.13951536911836412,0.06996156628626465,0.15607420984089843,-0.3848422021293781,-0.432694354033538,False
10,0.25,BSC-LT/salamandra-7b,3,10,39,reach,True,False,False,False,0.10452909356661427,0.0638791394716418,0.1225025545100814,-0.7509010301943769,-0.24553221830328073,False
10,0.25,BSC-LT/salamandra-7b-instruct,2,10,30,reach,True,False,False,False,0.17442759520876694,0.06294926082947802,0.1854389263593033,0.6133664178359304,0.3612133859675286,False
10,0.25,HuggingFaceTB/SmolLM2-360M,1,11,37,reach,True,False,False,True,0.20126709178723093,0.1623368636564311,0.25857629345764926,-2.0927138206642586,-1.86961998251544,False
10,0.25,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,4,10,30,reach,True,False,False,False,0.20304539440047803,0.19240444526379422,0.27972647844727544,2.466776172602346,1.9444823072166086,False
10,0.25,OpenBMB/MiniCPM4-0.5B,4,10,33,reach,True,False,False,False,0.12588618303458587,0.08360508562017972,0.151119626192546,0.264600915378981,0.001759851243546706,False
10,0.25,Qwen/Qwen1.5-1.8B,1,10,30,reach,True,False,False,False,0.13792178770745708,0.09511361366023308,0.16753811216534864,0.0809350876209607,0.09213630628232244,False
10,0.25,Qwen/Qwen1.5-1.8B-Chat,3,10,31,reach,True,False,False,False,0.17887673926902972,0.08315312786909444,0.19725955116529695,0.38980421498707585,0.7132661249684915,False
10,0.25,Qwen/Qwen2-0.5B,4,10,42,reach,True,False,False,False,0.09607125461901257,0.08474032125368793,0.1281038953750017,-0.42536643383467315,-0.28900322712289483,False
10,0.25,Qwen/Qwen2.5-0.5B-Instruct,4,10,23,reach,True,False,False,False,0.18935495334950328,0.07456691454740984,0.20350804186349317,0.5477826844709038,0.7549785274639971,False
10,0.25,ai-forever/mGPT,3,13,45,plateau,False,True,False,True,0.45992077191319003,0.2751763053910023,0.5359562626612985,-4.654145790110268,-3.1863914357798424,True
10,0.25,allenai/OLMo-1B-hf,3,12,39,plateau,False,True,False,True,0.4566282719728298,0.21834642033219256,0.5061467554344047,-5.618639294811007,-2.685012690117075,True
10,0.25,allenai/OLMo-2-0425-1B,3,10,32,reach,True,False,False,False,0.17676711112384322,0.09090545494678416,0.19877226495200717,-1.409649262681663,-1.4890221321107837,False
10,0.25,allenai/OLMo-2-0425-1B-DPO,4,10,18,reach,True,False,False,False,0.1462990239890019,0.09540718847645446,0.1746594859522845,1.2388770660415394,1.304353186980844,False
10,0.25,allenai/OLMo-2-0425-1B-Instruct,4,10,20,reach,True,False,False,False,0.1392729926943981,0.09219693113527944,0.167024670647235,1.223975567515562,1.2085857408195522,False
10,0.25,arcee-ai/raspberry-3B,0,10,21,reach,True,False,False,False,0.11788365184975412,0.10058697713800216,0.15496546500170613,1.1246507099233405,1.246660332151899,False
10,0.25,google/gemma-2-2b,2,10,31,reach,True,False,False,False,0.15549850532883455,0.14056134385593685,0.2096122051458085,-1.6137473114926797,-1.5382584971928746,False
10,0.25,google/gemma-2b,1,10,32,reach,True,False,False,False,0.12186806206104768,0.11033912029569864,0.16439752436744304,-1.4974514447819693,-1.4024345909067013,False
10,0.25,h2oai/h2o-danube-1.8b-chat,3,10,32,reach,True,False,False,False,0.15747697556783588,0.07644955931854504,0.17505294328857346,0.15692820207249436,0.40590416576261135,False
10,0.25,h2oai/h2o-danube2-1.8b-base,4,10,33,reach,True,False,False,False,0.15435979148268833,0.08192998342290216,0.1747554503020036,-0.5391843442572666,-0.8944676475477437,False
10,0.25,h2oai/h2o-danube2-1.8b-chat,1,10,35,reach,True,False,False,False,0.12492546633848356,0.08314786819278037,0.15006645236324995,0.07162046441996717,0.10239671835910628,False
10,0.25,ibm-granite/granite-3.0-2b-base,2,10,34,reach,True,False,False,False,0.1560179593956124,0.10284413018812034,0.18686497469596064,0.6085128149812709,0.07717058234426546,False
10,0.25,ibm-granite/granite-3.1-2b-base,3,10,32,reach,True,False,False,False,0.12190381023681898,0.05828960542238345,0.13512297010705296,0.39815152382376157,0.021028081333036023,False
10,0.25,ibm-granite/granite-3.1-2b-instruct,2,10,29,reach,True,False,False,False,0.12342029181289452,0.09712209980004534,0.157051808970002,1.9759237221237114,1.461054413035334,False
10,0.25,ibm-granite/granite-7b-instruct,1,10,26,reach,True,False,False,False,0.1497848257777712,0.07735705689207993,0.168581162305525,1.0037738475985463,0.7412548115916514,False
10,0.25,ibm/PowerLM-3b,0,10,32,reach,True,False,False,False,0.19017948740477103,0.07067140389826734,0.2028858909793717,0.06981670685503957,0.12299885817581122,False
10,0.25,meta-llama/Llama-3.2-1B,0,10,35,reach,True,False,False,False,0.11670321065548872,0.07372870970195541,0.1380418849900804,-1.797509685344033,-1.4292489450242378,False
10,0.25,meta-llama/Llama-3.2-1B-Instruct,1,10,24,reach,True,False,False,False,0.1429019417288019,0.10536773771321142,0.17754809235996316,0.9487835872468362,1.2371020180227312,False
10,0.25,meta-llama/Llama-3.2-3B-Instruct,0,10,19,reach,True,False,False,False,0.14588146559824058,0.15526858648965963,0.21304867039150366,1.6440232113778666,1.6499520357088358,False
10,0.25,microsoft/phi-1_5,2,10,35,reach,True,False,False,False,0.15145662444651817,0.11434255204857144,0.18977177950821328,-1.2383447154869367,-0.7090631850481076,False
10,0.25,nvidia/AceInstruct-1.5B,1,10,25,reach,True,False,False,False,0.13188661427942322,0.08330992831526811,0.15599558705932828,1.2814241934896762,0.9874433190004168,False
10,0.25,openbmb/MiniCPM-1B-sft-bf16,1,10,38,reach,True,False,False,False,0.1044556492920954,0.061559323201375256,0.12124575432585097,-1.9094032176867235,-1.1640135040409447,False
10,0.25,openbmb/MiniCPM-2B-sft-bf16,0,10,20,reach,True,False,False,False,0.11615027828753385,0.11609364539301824,0.16422125820645578,-0.2660211371706569,1.3632977592029432,False
10,0.25,openlm-research/open_llama_3b,2,10,36,reach,True,False,False,False,0.16014061505808197,0.10937747419525655,0.1939289778566236,-2.113422890071994,-1.6311872302253034,False
10,0.25,pankajmathur/orca_mini_3b,0,10,35,reach,True,False,False,False,0.1557130064900999,0.0758605308579786,0.1732090082306351,-0.36235829342006787,-0.04342021457255899,False
10,0.25,pankajmathur/orca_mini_v9_5_3B-Instruct,4,10,28,reach,True,False,False,False,0.13809370595399667,0.14271813261921842,0.19859087844718779,1.4499391340199896,1.345758473403983,False
10,0.25,stabilityai/stablelm-2-1_6b-chat,2,10,28,reach,True,False,False,False,0.1725321724086569,0.09132285333064706,0.1952106914502927,0.9902315747851386,0.953117496438131,False
10,0.25,stabilityai/stablelm-2-zephyr-1_6b,0,10,21,reach,True,False,False,False,0.14181194860815396,0.10904001722789038,0.17888642800699087,0.7128737192257213,1.018675177748515,False
10,0.25,stabilityai/stablelm-zephyr-3b,2,10,27,reach,True,False,False,False,0.2370986833678659,0.08255886731051282,0.2510612519413747,1.0698573954068982,0.6058458912025894,False
10,0.25,tiiuae/Falcon3-1B-Instruct,1,10,23,reach,True,False,False,False,0.1368324135661609,0.1395465788888771,0.19543888323957054,0.9564526224142926,0.958317070091919,False
10,0.25,tiiuae/Falcon3-3B-Base,1,10,36,reach,True,False,False,False,0.12995957493975208,0.07023332356231775,0.1477234269069407,0.5082020250809371,-0.048073026319726646,False
10,0.25,tiiuae/Falcon3-3B-Instruct,4,10,21,reach,True,False,False,False,0.12960363372512157,0.09909241301265981,0.16314535908638964,1.6169822007176056,1.21508647218556,False
10,0.25,utter-project/EuroLLM-1.7B,2,10,36,reach,True,False,False,False,0.11283878912010438,0.07031946982215134,0.13295645966315378,-1.3431819715559552,-1.1975485200615599,False
10,0.25,utter-project/EuroLLM-1.7B-Instruct,0,10,28,reach,True,False,False,False,0.1801188226036726,0.06722635500426913,0.19225548903293582,0.013246625830741467,0.5396824718498661,False
12,0.1,01-ai/Yi-1.5-6B,3,12,44,reach,True,False,False,False,0.09857784789091095,0.09759316243452847,0.138715599154442,-0.10501385881784328,-0.030484608613900396,False
12,0.1,01-ai/Yi-1.5-6B-Chat,2,18,50,reach,True,False,False,True,0.09953022549152024,0.09697038468463619,0.1389587035499367,1.6170944407245194,1.451113119965836,False
12,0.1,01-ai/Yi-6B,1,12,38,reach,True,False,False,False,0.09852484968631287,0.054749438055466844,0.11271489241932472,-0.8649532723076396,-1.1853148009714425,False
12,0.1,01-ai/Yi-6B-200K,3,16,56,plateau,False,True,False,True,0.11465105385251376,0.0841556802177541,0.14222180797052503,-1.9919214931867122,-1.5100742152198279,False
12,0.1,01-ai/Yi-6B-Chat,3,18,51,plateau,False,True,False,True,0.10072985278953545,0.05969615258035639,0.11709028087718755,0.7589881962700152,1.2390970426330106,False
12,0.1,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,4,14,52,plateau,False,True,False,True,0.41357077850407375,0.26373796275820005,0.4905084115816072,-5.347129353898183,-4.818939374747457,True
12,0.1,BEE-spoke-data/smol_llama-220M-openhermes,0,16,56,plateau,False,True,False,True,0.13204162114585788,0.09205285407204812,0.16096185156003906,-2.537376304836234,-2.462258843683729,False
12,0.1,BSC-LT/salamandra-2b,0,12,45,reach,True,False,False,False,0.09279277721956636,0.08816999159860378,0.12800174577957105,-1.510802591582213,-1.2681936938245708,False
12,0.1,BSC-LT/salamandra-2b-instruct,0,16,57,plateau,False,True,False,True,0.12345223759713964,0.050118391682885365,0.13323778800557945,-0.3848422021293781,-0.2649470057311781,False
12,0.1,BSC-LT/salamandra-7b,3,12,49,reach,True,False,False,False,0.09716591624455595,0.055352576131091534,0.11182630711953402,-0.7509010301943769,-0.35981049209400096,False
12,0.1,BSC-LT/salamandra-7b-instruct,2,17,53,plateau,False,True,False,True,0.1296886524911741,0.061723688496400995,0.14362785351935486,0.6133664178359304,0.22879024402562237,False
12,0.1,HuggingFaceTB/SmolLM2-360M,1,16,53,plateau,False,True,False,True,0.17098290966527496,0.1493610919953886,0.22703279762989867,-2.0927138206642586,-1.8735917620508482,False
12,0.1,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,4,17,54,plateau,False,True,False,True,0.1579452170987014,0.17670120573658857,0.23700212596751136,2.466776172602346,1.9876735670105592,False
12,0.1,OpenBMB/MiniCPM4-0.5B,4,14,53,plateau,False,True,False,True,0.10843659331110653,0.06435008476250455,0.1260929346865233,0.264600915378981,0.0865014814742325,False
12,0.1,Qwen/Qwen1.5-1.8B,1,15,50,plateau,False,True,False,True,0.11111531700931525,0.07309721981842832,0.13300307221738997,0.0809350876209607,0.11905313185827335,False
12,0.1,Qwen/Qwen1.5-1.8B-Chat,3,21,68,plateau,False,True,False,True,0.11625069781744696,0.048209089671181184,0.12585047107566724,0.38980421498707585,0.6991925146619945,False
12,0.1,Qwen/Qwen2-0.5B,4,12,48,reach,True,False,False,False,0.09216496269214608,0.08671020689525115,0.12654264233001433,-0.42536643383467315,-0.2236570604484885,False
12,0.1,Qwen/Qwen2.5-0.5B-Instruct,4,16,38,plateau,False,True,False,True,0.14819218738171547,0.0681420675655042,0.16310814134517998,0.5477826844709038,0.7419368216344271,False
12,0.1,ai-forever/mGPT,3,14,49,plateau,False,True,False,True,0.45947484089763435,0.2845881034517947,0.5404697198217452,-4.654145790110268,-3.2237771604465344,True
12,0.1,allenai/OLMo-1B-hf,3,16,55,plateau,False,True,False,True,0.44781350989405777,0.24115675450106971,0.5086192287803565,-5.618639294811007,-3.682405330719511,True
12,0.1,allenai/OLMo-2-0425-1B,3,16,55,plateau,False,True,False,True,0.12111386059837558,0.10991820047813525,0.1635560394036071,-1.409649262681663,-1.5422781688061649,False
12,0.1,allenai/OLMo-2-0425-1B-DPO,4,16,36,reach,True,False,False,True,0.09959531188506167,0.07149003842053914,0.12259711147842296,1.2388770660415394,1.279464546801043,False
12,0.1,allenai/OLMo-2-0425-1B-Instruct,4,16,38,plateau,False,True,False,True,0.12190409573073996,0.12087421150086322,0.17167173198253935,1.223975567515562,0.9613332994497145,False
12,0.1,arcee-ai/raspberry-3B,0,13,30,reach,True,False,False,True,0.09730665547782456,0.06672780677795802,0.11798807311621182,1.1246507099233405,1.2444872513882672,False
12,0.1,google/gemma-2-2b,2,17,59,plateau,False,True,False,True,0.10627109781313603,0.0792960214230736,0.13259489146998715,-1.6137473114926797,-1.4481745044383718,False
12,0.1,google/gemma-2b,1,15,51,plateau,False,True,False,True,0.1067319210777998,0.1003653567174359,0.14650907072934372,-1.4974514447819693,-1.4772601270258765,False
